epoch,loss
200,0.2371794618666172
201,0.2388063408434391
202,0.27562469989061356
203,0.2795218974351883
204,0.3170938715338707
205,0.2954059764742851
206,0.27826375886797905
207,0.24382831901311874
208,0.24690461158752441
209,0.3161753714084625
210,0.2422957941889763
211,0.23649726063013077
212,0.23859145119786263
213,0.26187286898493767
214,0.3034738823771477
215,0.2652257867157459
216,0.2500045746564865
217,0.2818200811743736
218,0.3171212151646614
219,0.2987936809659004
220,0.2933070883154869
221,0.22629397734999657
222,0.33261341601610184
223,0.2735922746360302
224,0.2341659665107727
225,0.2917838655412197
226,0.30764276161789894
227,0.25337518006563187
228,0.2820948548614979
229,0.36625975370407104
230,0.22712190821766853
231,0.23875951394438744
232,0.2365855537354946
233,0.25598540157079697
234,0.3798178732395172
235,0.28086934238672256
236,0.25300661846995354
237,0.25032972544431686
238,0.22743024304509163
239,0.2792969085276127
240,0.24199070036411285
241,0.27940281853079796
242,0.320844117552042
243,0.33775217458605766
244,0.22869517654180527
245,0.313689973205328
246,0.25610554590821266
247,0.32695767283439636
248,0.24902790784835815
249,0.26008597016334534
250,0.26204151287674904
251,0.2861839421093464
252,0.23955712094902992
253,0.2551974542438984
254,0.22635037451982498
255,0.25201431661844254
256,0.24399739503860474
257,0.26953691989183426
258,0.28495317697525024
259,0.21647167205810547
260,0.2620217837393284
261,0.24295824766159058
262,0.3135431632399559
263,0.23563479259610176
264,0.3029610589146614
265,0.29806798696517944
266,0.24380239099264145
267,0.22604704275727272
268,0.22245385497808456
269,0.3464364819228649
270,0.34417470544576645
271,0.299985907971859
272,0.23769300058484077
273,0.3176760636270046
274,0.30496133491396904
275,0.2838016487658024
276,0.3221852406859398
277,0.21864483132958412
278,0.22758257389068604
279,0.2607674263417721
280,0.23477985337376595
281,0.309225857257843
282,0.2996223494410515
283,0.2747804671525955
284,0.23214353993535042
285,0.24444395676255226
286,0.2501918636262417
287,0.2218610979616642
288,0.23538556694984436
289,0.2682337053120136
290,0.24473260715603828
291,0.2767178490757942
292,0.27608705684542656
293,0.30083904787898064
294,0.270442895591259
295,0.26340966299176216
296,0.22363447025418282
297,0.26042643189430237
298,0.26345063000917435
299,0.30559706315398216
300,0.30949142202734947
301,0.27539538219571114
302,0.2669539228081703
303,0.22917915135622025
304,0.3821001201868057
305,0.2595962733030319
306,0.3032863661646843
307,0.3170612156391144
308,0.2633315697312355
309,0.24701503291726112
310,0.2592094950377941
311,0.24612518399953842
312,0.3339362069964409
313,0.23008917644619942
314,0.2765256203711033
315,0.22209304198622704
316,0.26811205595731735
317,0.2601470723748207
318,0.30346541106700897
319,0.2505546100437641
320,0.226188313215971
321,0.2669561952352524
322,0.21682986989617348
323,0.22574399039149284
324,0.2645963355898857
325,0.32862450927495956
326,0.23439409956336021
327,0.32696209847927094
328,0.317912757396698
329,0.29582032933831215
330,0.24516091495752335
331,0.22564182803034782
332,0.23039130493998528
333,0.27930476516485214
334,0.27661607041954994
335,0.23847868293523788
336,0.2594659738242626
337,0.28868942707777023
338,0.25000543519854546
339,0.25281423330307007
340,0.2784755490720272
341,0.24453411251306534
342,0.30522217601537704
343,0.32445790246129036
344,0.25989414751529694
345,0.280034851282835
346,0.24608245864510536
347,0.269515298306942
348,0.22807994484901428
349,0.2617219127714634
350,0.24791357666254044
351,0.23383117839694023
352,0.261092197149992
353,0.23038912564516068
354,0.28238973021507263
355,0.29212871938943863
356,0.30776601657271385
357,0.27194157242774963
358,0.22106849402189255
359,0.2965766564011574
360,0.22764544934034348
361,0.2758004106581211
362,0.2383379228413105
363,0.2574850507080555
364,0.277128953486681
365,0.315102681517601
366,0.3558880537748337
367,0.29956473410129547
368,0.25276049599051476
369,0.24540020152926445
370,0.28990447148680687
371,0.25896237045526505
372,0.22254661843180656
373,0.2693679742515087
374,0.3270512893795967
375,0.3129155971109867
376,0.3478381074965
377,0.3502739891409874
378,0.3434469439089298
379,0.23413276299834251
380,0.22879984229803085
381,0.25888416916131973
382,0.2881210297346115
383,0.45794734731316566
384,0.23171980306506157
385,0.24396584928035736
386,0.3023909367620945
387,0.23687343671917915
388,0.27172398567199707
389,0.3260541558265686
390,0.23220018297433853
391,0.2900327891111374
392,0.3341684564948082
393,0.297308512032032
394,0.29357102513313293
395,0.24237535148859024
396,0.2966548651456833
397,0.25397201627492905
398,0.22560235857963562
399,0.23368477076292038
400,0.23049559071660042
401,0.2519322820007801
402,0.2464708350598812
403,0.2581910043954849
404,0.29435208067297935
405,0.22536519914865494
406,0.3223465159535408
407,0.37328334897756577
408,0.23199905455112457
409,0.2992539368569851
410,0.2762446142733097
411,0.2585236690938473
412,0.285074207931757
413,0.2945832535624504
414,0.2375016286969185
415,0.24073554947972298
416,0.2845672219991684
417,0.248309426009655
418,0.2861705794930458
419,0.2306208200752735
420,0.2539225108921528
421,0.35377058386802673
422,0.2609068676829338
423,0.2811051495373249
424,0.31956345960497856
425,0.2632758356630802
426,0.24341624602675438
427,0.23344973102211952
428,0.27190398424863815
429,0.25880949944257736
430,0.31294364482164383
431,0.265254870057106
432,0.2749294266104698
433,0.28260205686092377
434,0.22604982927441597
435,0.2826382890343666
436,0.22972362861037254
437,0.28075743466615677
438,0.22493423521518707
439,0.23149260506033897
440,0.22399843111634254
441,0.23145904392004013
442,0.3044671043753624
443,0.29121558368206024
444,0.29090146347880363
445,0.2709614299237728
446,0.21909920871257782
447,0.2785183973610401
448,0.26843711733818054
449,0.23214638605713844
450,0.2960098274052143
451,0.2223668396472931
452,0.29347313940525055
453,0.2573726736009121
454,0.3474709205329418
455,0.3329704962670803
456,0.21758384257555008
457,0.2394527569413185
458,0.29878048598766327
459,0.2941194586455822
460,0.21574445441365242
461,0.24191419407725334
462,0.2505926080048084
463,0.2847168557345867
464,0.30847298726439476
465,0.2809028998017311
466,0.23357056081295013
467,0.24442478269338608
468,0.24619527906179428
469,0.27337276190519333
470,0.25890060886740685
471,0.30200520530343056
472,0.3133493661880493
473,0.21557803452014923
474,0.2873062752187252
475,0.23340673744678497
476,0.26144417747855186
477,0.23075829818844795
478,0.3404931463301182
479,0.3390292190015316
480,0.2417176179587841
481,0.2854546345770359
482,0.25537310168147087
483,0.2460685707628727
484,0.25885146111249924
485,0.4559883438050747
486,0.22581076994538307
487,0.25200025364756584
488,0.29952027276158333
489,0.29689746722579
490,0.25202028453350067
491,0.24502208456397057
492,0.27144458144903183
493,0.2832614853978157
494,0.26959605142474174
495,0.3176105171442032
496,0.35840991884469986
497,0.30962367355823517
498,0.28049222379922867
499,0.2876308187842369
500,0.23489316552877426
501,0.3082585781812668
502,0.25237583741545677
503,0.23483000695705414
504,0.22519879415631294
505,0.2930297963321209
506,0.2598109543323517
507,0.291549414396286
508,0.23240649327635765
509,0.22180848568677902
510,0.21633872017264366
511,0.31544772535562515
512,0.2936689555644989
513,0.3195096254348755
514,0.2708888128399849
515,0.236585333943367
516,0.24733781442046165
517,0.25683166831731796
518,0.3031902201473713
519,0.22579146549105644
520,0.3052346035838127
521,0.21859561279416084
522,0.2607172429561615
523,0.3416374661028385
524,0.26045335084199905
525,0.29342226311564445
526,0.24575212225317955
527,0.3326719179749489
528,0.2787887006998062
529,0.23978488147258759
530,0.3027327358722687
531,0.23945056647062302
532,0.3081561326980591
533,0.24666332826018333
534,0.2274550013244152
535,0.29436248540878296
536,0.2839260548353195
537,0.29167531058192253
538,0.25734085217118263
539,0.3061266168951988
540,0.21224677190184593
541,0.30623218044638634
542,0.2485610842704773
543,0.29317766800522804
544,0.2199012041091919
545,0.22875704243779182
546,0.22646768018603325
547,0.33294105529785156
548,0.2631695233285427
549,0.25629260018467903
550,0.28698332235217094
551,0.22843676060438156
552,0.24064704775810242
553,0.2438809685409069
554,0.22280068695545197
555,0.22256961837410927
556,0.2676542364060879
557,0.24649564549326897
558,0.22165851294994354
559,0.22621820867061615
560,0.2657381258904934
561,0.22484180331230164
562,0.24740732461214066
563,0.2452007308602333
564,0.259397204965353
565,0.27809833362698555
566,0.32375019416213036
567,0.2568250186741352
568,0.26759273931384087
569,0.22484438121318817
570,0.2364179976284504
571,0.23601354286074638
572,0.2428310103714466
573,0.24421564489603043
574,0.23809032887220383
575,0.2802572101354599
576,0.3050353303551674
577,0.34663159772753716
578,0.31987355649471283
579,0.23891720920801163
580,0.24149952456355095
581,0.3228059969842434
582,0.25642912834882736
583,0.2337481863796711
584,0.2639501169323921
585,0.26599030941724777
586,0.29400141909718513
587,0.29695553332567215
588,0.21150213107466698
589,0.2802096903324127
590,0.22789659723639488
591,0.30677255243062973
592,0.2321075052022934
593,0.2755887508392334
594,0.29577238857746124
595,0.2578495182096958
596,0.23731285333633423
597,0.3001520410180092
598,0.29126792773604393
599,0.2543972320854664
600,0.27356216311454773
601,0.2664230838418007
602,0.24243364483118057
603,0.2415875717997551
604,0.25928450003266335
605,0.24328140169382095
606,0.21461481973528862
607,0.27588149905204773
608,0.23111634328961372
609,0.2977326065301895
610,0.2133261300623417
611,0.2792246341705322
612,0.26506176963448524
613,0.21452242881059647
614,0.25142426788806915
615,0.33762679621577263
616,0.26799456775188446
617,0.30126743018627167
618,0.24346783757209778
619,0.23977532237768173
620,0.25936760380864143
621,0.3272505849599838
622,0.2530877999961376
623,0.28042351081967354
624,0.2608014941215515
625,0.3189660795032978
626,0.25769704952836037
627,0.22849579900503159
628,0.26673052087426186
629,0.23986771330237389
630,0.23534468561410904
631,0.23398780450224876
632,0.22255223244428635
633,0.2958422936499119
634,0.24816856160759926
635,0.30673838034272194
636,0.24529986083507538
637,0.3634294718503952
638,0.2381279319524765
639,0.3449442908167839
640,0.3879518061876297
641,0.29322487860918045
642,0.27981121093034744
643,0.2619873508810997
644,0.2854337766766548
645,0.2923278361558914
646,0.29349827393889427
647,0.2692156434059143
648,0.3185724839568138
649,0.2933823764324188
650,0.27546852827072144
651,0.25698160007596016
652,0.26864661276340485
653,0.28465011715888977
654,0.2676706947386265
655,0.27067310363054276
656,0.30356574058532715
657,0.24045837298035622
658,0.3096156716346741
659,0.24391034245491028
660,0.30385831743478775
661,0.2213779278099537
662,0.30974123626947403
663,0.2810775265097618
664,0.27412696927785873
665,0.25166185200214386
666,0.2747608572244644
667,0.3441890999674797
668,0.3836631402373314
669,0.2961021773517132
670,0.2818140834569931
671,0.24994416162371635
672,0.35420573875308037
673,0.34953975677490234
674,0.2838720232248306
675,0.26610877737402916
676,0.29041751474142075
677,0.24555006995797157
678,0.30162349343299866
679,0.22385520860552788
680,0.38203510269522667
681,0.25566738843917847
682,0.2224169746041298
683,0.28520405665040016
684,0.3030516654253006
685,0.23472321033477783
686,0.285670667886734
687,0.25610509142279625
688,0.3524566814303398
689,0.2891361713409424
690,0.21961568295955658
691,0.3521204814314842
692,0.21868568658828735
693,0.21846351400017738
694,0.22992348298430443
695,0.2346682995557785
696,0.25324175134301186
697,0.26276329532265663
698,0.23435963690280914
699,0.30530425533652306
700,0.26029278710484505
701,0.2617587484419346
702,0.28940023854374886
703,0.26288819685578346
704,0.22123201563954353
705,0.3298935517668724
706,0.25676677003502846
707,0.3003253936767578
708,0.27176036313176155
709,0.27968836203217506
710,0.24915285781025887
711,0.296624269336462
712,0.2807053066790104
713,0.3099188357591629
714,0.24266152828931808
715,0.29825662076473236
716,0.23989218845963478
717,0.240336611866951
718,0.24967220053076744
719,0.22702134400606155
720,0.23577885329723358
721,0.24460798129439354
722,0.328790508210659
723,0.29123906791210175
724,0.26996759697794914
725,0.25813834741711617
726,0.2410912625491619
727,0.25365470349788666
728,0.28198785334825516
729,0.25910524651408195
730,0.2980071194469929
731,0.2890342250466347
732,0.27145177125930786
733,0.31529416516423225
734,0.21905377879738808
735,0.25000862777233124
736,0.25994667783379555
737,0.29421959444880486
738,0.2784624770283699
739,0.26856788992881775
740,0.24894604086875916
741,0.2564191594719887
742,0.31050609052181244
743,0.33989322930574417
744,0.22008703276515007
745,0.24739709496498108
746,0.3334409222006798
747,0.3244115114212036
748,0.24574998766183853
749,0.3119627982378006
750,0.2768884263932705
751,0.22983166947960854
752,0.2306179255247116
753,0.24853968992829323
754,0.23414643481373787
755,0.3095328025519848
756,0.244283314794302
757,0.21647591888904572
758,0.26025430485606194
759,0.23168964311480522
760,0.2510778680443764
761,0.2973926365375519
762,0.22897358238697052
763,0.2709164209663868
764,0.24286002665758133
765,0.2455560266971588
766,0.23187697678804398
767,0.29044806212186813
768,0.2686970941722393
769,0.2705071307718754
770,0.25846750289201736
771,0.30790626257658005
772,0.33840784803032875
773,0.2373911775648594
774,0.26190469413995743
775,0.22885697335004807
776,0.24291185289621353
777,0.3474094308912754
778,0.31268753483891487
779,0.28523433208465576
780,0.23854012042284012
781,0.312619112432003
782,0.3004982993006706
783,0.2411932721734047
784,0.25802570953965187
785,0.23836762830615044
786,0.3471958003938198
787,0.2890111915767193
788,0.26787441596388817
789,0.2268279418349266
790,0.30149396508932114
791,0.2834862656891346
792,0.22746610641479492
793,0.23708581924438477
794,0.20943522080779076
795,0.2419450357556343
796,0.2704663574695587
797,0.2271224968135357
798,0.26722605526447296
799,0.3251511678099632
800,0.22512194514274597
801,0.3015136495232582
802,0.2909453846514225
803,0.2689829617738724
804,0.25756651535630226
805,0.37649836391210556
806,0.26939259842038155
807,0.28048713505268097
808,0.21309791505336761
809,0.24517368897795677
810,0.271016214042902
811,0.2773410752415657
812,0.26930927112698555
813,0.2640111446380615
814,0.24108559638261795
815,0.2300523817539215
816,0.3576030917465687
817,0.21783533692359924
818,0.268452737480402
819,0.2212444767355919
820,0.26811110973358154
821,0.23828453943133354
822,0.268872506916523
823,0.21820127218961716
824,0.23097697645425797
825,0.28538113087415695
826,0.36955108493566513
827,0.2637052610516548
828,0.24538567662239075
829,0.21645332127809525
830,0.24091967567801476
831,0.2346053458750248
832,0.22051434591412544
833,0.27149878442287445
834,0.2722701206803322
835,0.23564991354942322
836,0.2689172700047493
837,0.38293374329805374
838,0.21714596077799797
839,0.30895184725522995
840,0.28366710245609283
841,0.25294018536806107
842,0.2192521058022976
843,0.2178286463022232
844,0.22651148587465286
845,0.23909784853458405
846,0.24231238663196564
847,0.27388035878539085
848,0.23265758156776428
849,0.26599500328302383
850,0.41667061671614647
851,0.28611021116375923
852,0.26722488552331924
853,0.31786831840872765
854,0.2622278779745102
855,0.2989022135734558
856,0.22232777997851372
857,0.22876393422484398
858,0.23911193013191223
859,0.3753439299762249
860,0.24979371950030327
861,0.25974249467253685
862,0.21616113930940628
863,0.2468191161751747
864,0.2612725980579853
865,0.2963567301630974
866,0.2795576900243759
867,0.24259689450263977
868,0.24623451381921768
869,0.2525090277194977
870,0.2586592212319374
871,0.2914808988571167
872,0.22070762887597084
873,0.32322369515895844
874,0.22254402190446854
875,0.22424696758389473
876,0.23367085680365562
877,0.21475545316934586
878,0.26838378608226776
879,0.22163934633135796
880,0.2948441132903099
881,0.24717695266008377
882,0.25840429961681366
883,0.23169974982738495
884,0.27637533843517303
885,0.2973175384104252
886,0.28592099249362946
887,0.27251799404621124
888,0.5076498910784721
889,0.23552515730261803
890,0.32816192135214806
891,0.2265232391655445
892,0.2904355451464653
893,0.3000088222324848
894,0.32654207944869995
895,0.22283391281962395
896,0.28203626349568367
897,0.28322073444724083
898,0.2884596697986126
899,0.24851397424936295
900,0.28748124837875366
901,0.25416968390345573
902,0.28841738775372505
903,0.2188083902001381
904,0.2987789958715439
905,0.20994922146201134
906,0.2267572246491909
907,0.23894620686769485
908,0.23525873571634293
909,0.2631121315062046
910,0.21965578570961952
911,0.2687028720974922
912,0.24130281060934067
913,0.29899780452251434
914,0.32227202504873276
915,0.2227952741086483
916,0.22095797210931778
917,0.28992655500769615
918,0.26951802521944046
919,0.3557068593800068
920,0.2865966223180294
921,0.21009287238121033
922,0.26712893694639206
923,0.28047822788357735
924,0.3851213827729225
925,0.23916340619325638
926,0.31046219170093536
927,0.24784325063228607
928,0.2462979070842266
929,0.23247627913951874
930,0.25665413588285446
931,0.27653267979621887
932,0.29485010355710983
933,0.21684033796191216
934,0.25364455208182335
935,0.2846062518656254
936,0.3245289735496044
937,0.252342626452446
938,0.3820864371955395
939,0.22023499011993408
940,0.3078927882015705
941,0.24132215231657028
942,0.2317168042063713
943,0.2519215978682041
944,0.3261954002082348
945,0.32010722905397415
946,0.24784676730632782
947,0.2496500387787819
948,0.2734738141298294
949,0.3334750048816204
950,0.32349391281604767
951,0.2891083247959614
952,0.2796601876616478
953,0.27764734998345375
954,0.27099476009607315
955,0.24576108530163765
956,0.22552036866545677
957,0.2432199902832508
958,0.27017892152071
959,0.25470859929919243
960,0.2668951079249382
961,0.23835116624832153
962,0.2746437005698681
963,0.26041289046406746
964,0.24618232995271683
965,0.23372890800237656
966,0.22250238433480263
967,0.2324458658695221
968,0.23426812142133713
969,0.263051301240921
970,0.27812499180436134
971,0.25152983888983727
972,0.23679038509726524
973,0.2481144778430462
974,0.22028042003512383
975,0.27544817700982094
976,0.23861414566636086
977,0.2400006428360939
978,0.28931789845228195
979,0.2851436287164688
980,0.2807566858828068
981,0.3132670484483242
982,0.30324067920446396
983,0.25016335397958755
984,0.22722061350941658
985,0.26709743961691856
986,0.36253495514392853
987,0.2639344185590744
988,0.23038575053215027
989,0.21072372794151306
990,0.2645132541656494
991,0.21882402896881104
992,0.23038187250494957
993,0.24887732416391373
994,0.34717733412981033
995,0.23021231591701508
996,0.23600292205810547
997,0.2435126043856144
998,0.3134795352816582
999,0.3081272840499878
